Training round: 508		accuracy = 0.10000000149011612
Training round: 509		accuracy = 0.10000000149011612
Training round: 510		accuracy = 0.10000000149011612
Training round: 511		accuracy = 0.10000000149011612
Training round: 512		accuracy = 0.10000000149011612
Training round: 513		accuracy = 0.10000000149011612
Training round: 514		accuracy = 0.10000000149011612
Training round: 515		accuracy = 0.10000000149011612
Training round: 516		accuracy = 0.10000000149011612
Training round: 517		accuracy = 0.10000000149011612
Training round: 518		accuracy = 0.10000000149011612
Training round: 519		accuracy = 0.10000000149011612
Training round: 520		accuracy = 0.10000000149011612
Training round: 521		accuracy = 0.10000000149011612
Training round: 522		accuracy = 0.10000000149011612
Training round: 523		accuracy = 0.10000000149011612
Training round: 524		accuracy = 0.10000000149011612
Training round: 525		accuracy = 0.10000000149011612
Training round: 526		accuracy = 0.10000000149011612
Training round: 527		accuracy = 0.10000000149011612
Training round: 528		accuracy = 0.10000000149011612
Training round: 529		accuracy = 0.10000000149011612
Training round: 530		accuracy = 0.10000000149011612
Training round: 531		accuracy = 0.10000000149011612
Training round: 532		accuracy = 0.10000000149011612
Training round: 533		accuracy = 0.10000000149011612
Training round: 534		accuracy = 0.10000000149011612
Training round: 535		accuracy = 0.10000000149011612
Training round: 536		accuracy = 0.10000000149011612
Training round: 537		accuracy = 0.10000000149011612
Training round: 538		accuracy = 0.10000000149011612
Training round: 539		accuracy = 0.10000000149011612
Training round: 540		accuracy = 0.10000000149011612
Training round: 541		accuracy = 0.10000000149011612
Training round: 542		accuracy = 0.10000000149011612
Training round: 543		accuracy = 0.10000000149011612
Training round: 544		accuracy = 0.10000000149011612
Training round: 545		accuracy = 0.10000000149011612
Training round: 546		accuracy = 0.10000000149011612
Training round: 547		accuracy = 0.10000000149011612
Training round: 548		accuracy = 0.10000000149011612
Training round: 549		accuracy = 0.10000000149011612
Training round: 550		accuracy = 0.10000000149011612
Training round: 551		accuracy = 0.10000000149011612
Training round: 552		accuracy = 0.10000000149011612
Training round: 553		accuracy = 0.10000000149011612
Training round: 554		accuracy = 0.10000000149011612
Training round: 555		accuracy = 0.10000000149011612
Training round: 556		accuracy = 0.10000000149011612
Training round: 557		accuracy = 0.10000000149011612
Training round: 558		accuracy = 0.10000000149011612
Training round: 559		accuracy = 0.10000000149011612
Training round: 560		accuracy = 0.10000000149011612
Training round: 561		accuracy = 0.10000000149011612
Training round: 562		accuracy = 0.10000000149011612
Training round: 563		accuracy = 0.10000000149011612
Training round: 564		accuracy = 0.10000000149011612
Training round: 565		accuracy = 0.10000000149011612
Training round: 566		accuracy = 0.10000000149011612
Training round: 567		accuracy = 0.10000000149011612
Training round: 568		accuracy = 0.10000000149011612
Training round: 569		accuracy = 0.10000000149011612
Training round: 570		accuracy = 0.10000000149011612
Training round: 571		accuracy = 0.10000000149011612
Training round: 572		accuracy = 0.10000000149011612
Training round: 573		accuracy = 0.10000000149011612
Training round: 574		accuracy = 0.10000000149011612
Training round: 575		accuracy = 0.10000000149011612
Training round: 576		accuracy = 0.10000000149011612
Training round: 577		accuracy = 0.10000000149011612
Training round: 578		accuracy = 0.10000000149011612
Training round: 579		accuracy = 0.10000000149011612
Training round: 580		accuracy = 0.10000000149011612
Training round: 581		accuracy = 0.10000000149011612
Training round: 582		accuracy = 0.10000000149011612
Training round: 583		accuracy = 0.10000000149011612
Training round: 584		accuracy = 0.10000000149011612
Training round: 585		accuracy = 0.10000000149011612
Training round: 586		accuracy = 0.10000000149011612
Training round: 587		accuracy = 0.10000000149011612
Training round: 588		accuracy = 0.10000000149011612
Training round: 589		accuracy = 0.10000000149011612
Training round: 590		accuracy = 0.10000000149011612
Training round: 591		accuracy = 0.10000000149011612
Training round: 592		accuracy = 0.10000000149011612
Training round: 593		accuracy = 0.10000000149011612
Training round: 594		accuracy = 0.10000000149011612
Training round: 595		accuracy = 0.10000000149011612
Training round: 596		accuracy = 0.10000000149011612
Training round: 597		accuracy = 0.10000000149011612
Training round: 598		accuracy = 0.10000000149011612
Training round: 599		accuracy = 0.10000000149011612
Training round: 600		accuracy = 0.10000000149011612
Training round: 601		accuracy = 0.10000000149011612
Training round: 602		accuracy = 0.10000000149011612
Training round: 603		accuracy = 0.10000000149011612
Training round: 604		accuracy = 0.10000000149011612
Training round: 605		accuracy = 0.10000000149011612
Training round: 606		accuracy = 0.10000000149011612
Training round: 607		accuracy = 0.10000000149011612
Training round: 608		accuracy = 0.10000000149011612
Training round: 609		accuracy = 0.10000000149011612
Training round: 610		accuracy = 0.10000000149011612
Training round: 611		accuracy = 0.10000000149011612
Training round: 612		accuracy = 0.10000000149011612
Training round: 613		accuracy = 0.10000000149011612
Training round: 614		accuracy = 0.10000000149011612
Training round: 615		accuracy = 0.10000000149011612
Training round: 616		accuracy = 0.10000000149011612
Training round: 617		accuracy = 0.10000000149011612
Training round: 618		accuracy = 0.10000000149011612
Training round: 619		accuracy = 0.10000000149011612
Training round: 620		accuracy = 0.10000000149011612
Training round: 621		accuracy = 0.10000000149011612
Training round: 622		accuracy = 0.10000000149011612
Training round: 623		accuracy = 0.10000000149011612
Training round: 624		accuracy = 0.10000000149011612
Training round: 625		accuracy = 0.10000000149011612
Training round: 626		accuracy = 0.10000000149011612
Training round: 627		accuracy = 0.10000000149011612
Training round: 628		accuracy = 0.10000000149011612
Training round: 629		accuracy = 0.10000000149011612
Training round: 630		accuracy = 0.10000000149011612
Training round: 631		accuracy = 0.10000000149011612
Training round: 632		accuracy = 0.10000000149011612
Training round: 633		accuracy = 0.10000000149011612
Training round: 634		accuracy = 0.10000000149011612
Training round: 635		accuracy = 0.10000000149011612
Training round: 636		accuracy = 0.10000000149011612
Training round: 637		accuracy = 0.10000000149011612
Training round: 638		accuracy = 0.10000000149011612
Training round: 639		accuracy = 0.10000000149011612
Training round: 640		accuracy = 0.10000000149011612
Training round: 641		accuracy = 0.10000000149011612
Training round: 642		accuracy = 0.10000000149011612
Training round: 643		accuracy = 0.10000000149011612
Training round: 644		accuracy = 0.10000000149011612
Training round: 645		accuracy = 0.10000000149011612
Training round: 646		accuracy = 0.10000000149011612
Training round: 647		accuracy = 0.10000000149011612
Training round: 648		accuracy = 0.10000000149011612
Training round: 649		accuracy = 0.10000000149011612
Training round: 650		accuracy = 0.10000000149011612
Training round: 651		accuracy = 0.10000000149011612
Training round: 652		accuracy = 0.10000000149011612
Training round: 653		accuracy = 0.10000000149011612
Training round: 654		accuracy = 0.10000000149011612
Training round: 655		accuracy = 0.10000000149011612
Training round: 656		accuracy = 0.10000000149011612
Training round: 657		accuracy = 0.10000000149011612
Training round: 658		accuracy = 0.10000000149011612
Training round: 659		accuracy = 0.10000000149011612
Training round: 660		accuracy = 0.10000000149011612
Training round: 661		accuracy = 0.10000000149011612
Training round: 662		accuracy = 0.10000000149011612
Training round: 663		accuracy = 0.10000000149011612
Training round: 664		accuracy = 0.10000000149011612
Training round: 665		accuracy = 0.10000000149011612
Training round: 666		accuracy = 0.10000000149011612
Training round: 667		accuracy = 0.10000000149011612
Training round: 668		accuracy = 0.10000000149011612
Training round: 669		accuracy = 0.10000000149011612
Training round: 670		accuracy = 0.10000000149011612
Training round: 671		accuracy = 0.10000000149011612
Training round: 672		accuracy = 0.10000000149011612
Training round: 673		accuracy = 0.10000000149011612
Training round: 674		accuracy = 0.10000000149011612
Training round: 675		accuracy = 0.10000000149011612
Training round: 676		accuracy = 0.10000000149011612
Training round: 677		accuracy = 0.10000000149011612
Training round: 678		accuracy = 0.10000000149011612
Training round: 679		accuracy = 0.10000000149011612
Training round: 680		accuracy = 0.10000000149011612
Training round: 681		accuracy = 0.10000000149011612
Training round: 682		accuracy = 0.10000000149011612
Training round: 683		accuracy = 0.10000000149011612
Training round: 684		accuracy = 0.10000000149011612
Training round: 685		accuracy = 0.10000000149011612
Training round: 686		accuracy = 0.10000000149011612
Training round: 687		accuracy = 0.10000000149011612
Training round: 688		accuracy = 0.10000000149011612
Training round: 689		accuracy = 0.10000000149011612
Training round: 690		accuracy = 0.10000000149011612
Training round: 691		accuracy = 0.10000000149011612
Training round: 692		accuracy = 0.10000000149011612
Training round: 693		accuracy = 0.10000000149011612
Training round: 694		accuracy = 0.10000000149011612
Training round: 695		accuracy = 0.10000000149011612
Training round: 696		accuracy = 0.10000000149011612
Training round: 697		accuracy = 0.10000000149011612
Training round: 698		accuracy = 0.10000000149011612
Training round: 699		accuracy = 0.10000000149011612
Training round: 700		accuracy = 0.10000000149011612
Training round: 701		accuracy = 0.10000000149011612
Training round: 702		accuracy = 0.10000000149011612
Training round: 703		accuracy = 0.10000000149011612
Training round: 704		accuracy = 0.10000000149011612
Training round: 705		accuracy = 0.10000000149011612
Training round: 706		accuracy = 0.10000000149011612
Training round: 707		accuracy = 0.10000000149011612
Training round: 708		accuracy = 0.10000000149011612
Training round: 709		accuracy = 0.10000000149011612
Training round: 710		accuracy = 0.10000000149011612
Training round: 711		accuracy = 0.10000000149011612
Training round: 712		accuracy = 0.10000000149011612
Training round: 713		accuracy = 0.10000000149011612
Training round: 714		accuracy = 0.10000000149011612
Training round: 715		accuracy = 0.10000000149011612
Training round: 716		accuracy = 0.10000000149011612
Training round: 717		accuracy = 0.10000000149011612
Training round: 718		accuracy = 0.10000000149011612
Training round: 719		accuracy = 0.10000000149011612
Training round: 720		accuracy = 0.10000000149011612
Training round: 721		accuracy = 0.10000000149011612
Training round: 722		accuracy = 0.10000000149011612
Training round: 723		accuracy = 0.10000000149011612
Training round: 724		accuracy = 0.10000000149011612
Training round: 725		accuracy = 0.10000000149011612
Training round: 726		accuracy = 0.10000000149011612
Training round: 727		accuracy = 0.10000000149011612
Training round: 728		accuracy = 0.10000000149011612
Training round: 729		accuracy = 0.10000000149011612
Training round: 730		accuracy = 0.10000000149011612
Training round: 731		accuracy = 0.10000000149011612
Training round: 732		accuracy = 0.10000000149011612
Training round: 733		accuracy = 0.10000000149011612
Training round: 734		accuracy = 0.10000000149011612
Training round: 735		accuracy = 0.10000000149011612
Training round: 736		accuracy = 0.10000000149011612
Training round: 737		accuracy = 0.10000000149011612
Training round: 738		accuracy = 0.10000000149011612
Training round: 739		accuracy = 0.10000000149011612
Training round: 740		accuracy = 0.10000000149011612
Training round: 741		accuracy = 0.10000000149011612
Training round: 742		accuracy = 0.10000000149011612
Training round: 743		accuracy = 0.10000000149011612
Training round: 744		accuracy = 0.10000000149011612
Training round: 745		accuracy = 0.10000000149011612
Training round: 746		accuracy = 0.10000000149011612
Training round: 747		accuracy = 0.10000000149011612
Training round: 748		accuracy = 0.10000000149011612
Training round: 749		accuracy = 0.10000000149011612
Training round: 750		accuracy = 0.10000000149011612
Training round: 751		accuracy = 0.10000000149011612
Training round: 752		accuracy = 0.10000000149011612
Training round: 753		accuracy = 0.10000000149011612
Training round: 754		accuracy = 0.10000000149011612
Training round: 755		accuracy = 0.10000000149011612
Training round: 756		accuracy = 0.10000000149011612
Training round: 757		accuracy = 0.10000000149011612
Training round: 758		accuracy = 0.10000000149011612
Training round: 759		accuracy = 0.10000000149011612
Training round: 760		accuracy = 0.10000000149011612
Training round: 761		accuracy = 0.10000000149011612
Training round: 762		accuracy = 0.10000000149011612
Training round: 763		accuracy = 0.10000000149011612
Training round: 764		accuracy = 0.10000000149011612
Training round: 765		accuracy = 0.10000000149011612
Training round: 766		accuracy = 0.10000000149011612
Training round: 767		accuracy = 0.10000000149011612
Training round: 768		accuracy = 0.10000000149011612
Training round: 769		accuracy = 0.10000000149011612
Training round: 770		accuracy = 0.10000000149011612
Training round: 771		accuracy = 0.10000000149011612
Training round: 772		accuracy = 0.10000000149011612
Training round: 773		accuracy = 0.10000000149011612
Training round: 774		accuracy = 0.10000000149011612
Training round: 775		accuracy = 0.10000000149011612
Training round: 776		accuracy = 0.10000000149011612
Training round: 777		accuracy = 0.10000000149011612
Training round: 778		accuracy = 0.10000000149011612
Training round: 779		accuracy = 0.10000000149011612
Training round: 780		accuracy = 0.10000000149011612
Training round: 781		accuracy = 0.10000000149011612
Training round: 782		accuracy = 0.10000000149011612
Training round: 783		accuracy = 0.10000000149011612
Training round: 784		accuracy = 0.10000000149011612
Training round: 785		accuracy = 0.10000000149011612
Training round: 786		accuracy = 0.10000000149011612
Training round: 787		accuracy = 0.10000000149011612
Training round: 788		accuracy = 0.10000000149011612
Training round: 789		accuracy = 0.10000000149011612
Training round: 790		accuracy = 0.10000000149011612
Training round: 791		accuracy = 0.10000000149011612
Training round: 792		accuracy = 0.10000000149011612
Training round: 793		accuracy = 0.10000000149011612
Training round: 794		accuracy = 0.10000000149011612
Training round: 795		accuracy = 0.10000000149011612
Training round: 796		accuracy = 0.10000000149011612
Training round: 797		accuracy = 0.10000000149011612
Training round: 798		accuracy = 0.10000000149011612
Training round: 799		accuracy = 0.10000000149011612
Training round: 800		accuracy = 0.10000000149011612
Training round: 801		accuracy = 0.10000000149011612
Training round: 802		accuracy = 0.10000000149011612
Training round: 803		accuracy = 0.10000000149011612
Training round: 804		accuracy = 0.10000000149011612
Training round: 805		accuracy = 0.10000000149011612
Training round: 806		accuracy = 0.10000000149011612
Training round: 807		accuracy = 0.10000000149011612
Training round: 808		accuracy = 0.10000000149011612
Training round: 809		accuracy = 0.10000000149011612
Training round: 810		accuracy = 0.10000000149011612
Training round: 811		accuracy = 0.10000000149011612
Training round: 812		accuracy = 0.10000000149011612
Training round: 813		accuracy = 0.10000000149011612
Training round: 814		accuracy = 0.10000000149011612
Training round: 815		accuracy = 0.10000000149011612
Training round: 816		accuracy = 0.10000000149011612
Training round: 817		accuracy = 0.10000000149011612
Training round: 818		accuracy = 0.10000000149011612
Training round: 819		accuracy = 0.10000000149011612
Training round: 820		accuracy = 0.10000000149011612
Training round: 821		accuracy = 0.10000000149011612
Training round: 822		accuracy = 0.10000000149011612
Training round: 823		accuracy = 0.10000000149011612
Training round: 824		accuracy = 0.10000000149011612
Training round: 825		accuracy = 0.10000000149011612
Training round: 826		accuracy = 0.10000000149011612
Training round: 827		accuracy = 0.10000000149011612
Training round: 828		accuracy = 0.10000000149011612
Training round: 829		accuracy = 0.10000000149011612
Training round: 830		accuracy = 0.10000000149011612
Training round: 831		accuracy = 0.10000000149011612
Training round: 832		accuracy = 0.10000000149011612
Training round: 833		accuracy = 0.10000000149011612
Training round: 834		accuracy = 0.10000000149011612
Training round: 835		accuracy = 0.10000000149011612
Training round: 836		accuracy = 0.10000000149011612
Training round: 837		accuracy = 0.10000000149011612
Training round: 838		accuracy = 0.10000000149011612
Training round: 839		accuracy = 0.10000000149011612
Training round: 840		accuracy = 0.10000000149011612
Training round: 841		accuracy = 0.10000000149011612
Training round: 842		accuracy = 0.10000000149011612
Training round: 843		accuracy = 0.10000000149011612
Training round: 844		accuracy = 0.10000000149011612
Training round: 845		accuracy = 0.10000000149011612
Training round: 846		accuracy = 0.10000000149011612
Training round: 847		accuracy = 0.10000000149011612
Training round: 848		accuracy = 0.10000000149011612
Training round: 849		accuracy = 0.10000000149011612
Training round: 850		accuracy = 0.10000000149011612
Training round: 851		accuracy = 0.10000000149011612
Training round: 852		accuracy = 0.10000000149011612
Training round: 853		accuracy = 0.10000000149011612
Training round: 854		accuracy = 0.10000000149011612
Training round: 855		accuracy = 0.10000000149011612
Training round: 856		accuracy = 0.10000000149011612
Training round: 857		accuracy = 0.10000000149011612
Training round: 858		accuracy = 0.10000000149011612
Training round: 859		accuracy = 0.10000000149011612
Training round: 860		accuracy = 0.10000000149011612
Training round: 861		accuracy = 0.10000000149011612
Training round: 862		accuracy = 0.10000000149011612
Training round: 863		accuracy = 0.10000000149011612
Training round: 864		accuracy = 0.10000000149011612
Training round: 865		accuracy = 0.10000000149011612
Training round: 866		accuracy = 0.10000000149011612
Training round: 867		accuracy = 0.10000000149011612
Training round: 868		accuracy = 0.10000000149011612
Training round: 869		accuracy = 0.10000000149011612
Training round: 870		accuracy = 0.10000000149011612
Training round: 871		accuracy = 0.10000000149011612
Training round: 872		accuracy = 0.10000000149011612
Training round: 873		accuracy = 0.10000000149011612
Training round: 874		accuracy = 0.10000000149011612
Training round: 875		accuracy = 0.10000000149011612
Training round: 876		accuracy = 0.10000000149011612
Training round: 877		accuracy = 0.10000000149011612
Training round: 878		accuracy = 0.10000000149011612
Training round: 879		accuracy = 0.10000000149011612
Training round: 880		accuracy = 0.10000000149011612
Training round: 881		accuracy = 0.10000000149011612
Training round: 882		accuracy = 0.10000000149011612
Training round: 883		accuracy = 0.10000000149011612
Training round: 884		accuracy = 0.10000000149011612
Training round: 885		accuracy = 0.10000000149011612
Training round: 886		accuracy = 0.10000000149011612
Training round: 887		accuracy = 0.10000000149011612
Training round: 888		accuracy = 0.10000000149011612
Training round: 889		accuracy = 0.10000000149011612
Training round: 890		accuracy = 0.10000000149011612
Training round: 891		accuracy = 0.10000000149011612
Training round: 892		accuracy = 0.10000000149011612
Training round: 893		accuracy = 0.10000000149011612
Training round: 894		accuracy = 0.10000000149011612
Training round: 895		accuracy = 0.10000000149011612
Training round: 896		accuracy = 0.10000000149011612
Training round: 897		accuracy = 0.10000000149011612
Training round: 898		accuracy = 0.10000000149011612
Training round: 899		accuracy = 0.10000000149011612
Training round: 900		accuracy = 0.10000000149011612
Training round: 901		accuracy = 0.10000000149011612
Training round: 902		accuracy = 0.10000000149011612
Training round: 903		accuracy = 0.10000000149011612
Training round: 904		accuracy = 0.10000000149011612
Training round: 905		accuracy = 0.10000000149011612
Training round: 906		accuracy = 0.10000000149011612
Training round: 907		accuracy = 0.10000000149011612
Training round: 908		accuracy = 0.10000000149011612
Training round: 909		accuracy = 0.10000000149011612
Training round: 910		accuracy = 0.10000000149011612
Training round: 911		accuracy = 0.10000000149011612
Training round: 912		accuracy = 0.10000000149011612
Training round: 913		accuracy = 0.10000000149011612
Training round: 914		accuracy = 0.10000000149011612
Training round: 915		accuracy = 0.10000000149011612
Training round: 916		accuracy = 0.10000000149011612
Training round: 917		accuracy = 0.10000000149011612
Training round: 918		accuracy = 0.10000000149011612
Training round: 919		accuracy = 0.10000000149011612
Training round: 920		accuracy = 0.10000000149011612
Training round: 921		accuracy = 0.10000000149011612
Training round: 922		accuracy = 0.10000000149011612
Training round: 923		accuracy = 0.10000000149011612
Training round: 924		accuracy = 0.10000000149011612
Training round: 925		accuracy = 0.10000000149011612
Training round: 926		accuracy = 0.10000000149011612
Training round: 927		accuracy = 0.10000000149011612
Training round: 928		accuracy = 0.10000000149011612
Training round: 929		accuracy = 0.10000000149011612
Training round: 930		accuracy = 0.10000000149011612
Training round: 931		accuracy = 0.10000000149011612
Training round: 932		accuracy = 0.10000000149011612
Training round: 933		accuracy = 0.10000000149011612
Training round: 934		accuracy = 0.10000000149011612
Training round: 935		accuracy = 0.10000000149011612
Training round: 936		accuracy = 0.10000000149011612
Training round: 937		accuracy = 0.10000000149011612
Training round: 938		accuracy = 0.10000000149011612
Training round: 939		accuracy = 0.10000000149011612
Training round: 940		accuracy = 0.10000000149011612
Training round: 941		accuracy = 0.10000000149011612
Training round: 942		accuracy = 0.10000000149011612
Training round: 943		accuracy = 0.10000000149011612
Training round: 944		accuracy = 0.10000000149011612
Training round: 945		accuracy = 0.10000000149011612
Training round: 946		accuracy = 0.10000000149011612
Training round: 947		accuracy = 0.10000000149011612
Training round: 948		accuracy = 0.10000000149011612
Training round: 949		accuracy = 0.10000000149011612
Training round: 950		accuracy = 0.10000000149011612
Training round: 951		accuracy = 0.10000000149011612
Training round: 952		accuracy = 0.10000000149011612
Training round: 953		accuracy = 0.10000000149011612
Training round: 954		accuracy = 0.10000000149011612
Training round: 955		accuracy = 0.10000000149011612
Training round: 956		accuracy = 0.10000000149011612
Training round: 957		accuracy = 0.10000000149011612
Training round: 958		accuracy = 0.10000000149011612
Training round: 959		accuracy = 0.10000000149011612
Training round: 960		accuracy = 0.10000000149011612
Training round: 961		accuracy = 0.10000000149011612
Training round: 962		accuracy = 0.10000000149011612
Training round: 963		accuracy = 0.10000000149011612
Training round: 964		accuracy = 0.10000000149011612
Training round: 965		accuracy = 0.10000000149011612
Training round: 966		accuracy = 0.10000000149011612
Training round: 967		accuracy = 0.10000000149011612
Training round: 968		accuracy = 0.10000000149011612
Training round: 969		accuracy = 0.10000000149011612
Training round: 970		accuracy = 0.10000000149011612
Training round: 971		accuracy = 0.10000000149011612
Training round: 972		accuracy = 0.10000000149011612
Training round: 973		accuracy = 0.10000000149011612
Training round: 974		accuracy = 0.10000000149011612
Training round: 975		accuracy = 0.10000000149011612
Training round: 976		accuracy = 0.10000000149011612
Training round: 977		accuracy = 0.10000000149011612
Training round: 978		accuracy = 0.10000000149011612
Training round: 979		accuracy = 0.10000000149011612
Training round: 980		accuracy = 0.10000000149011612
Training round: 981		accuracy = 0.10000000149011612
Training round: 982		accuracy = 0.10000000149011612
Training round: 983		accuracy = 0.10000000149011612
Training round: 984		accuracy = 0.10000000149011612
Training round: 985		accuracy = 0.10000000149011612
Training round: 986		accuracy = 0.10000000149011612
Training round: 987		accuracy = 0.10000000149011612
Training round: 988		accuracy = 0.10000000149011612
Training round: 989		accuracy = 0.10000000149011612
Training round: 990		accuracy = 0.10000000149011612
Training round: 991		accuracy = 0.10000000149011612
Training round: 992		accuracy = 0.10000000149011612
Training round: 993		accuracy = 0.10000000149011612
Training round: 994		accuracy = 0.10000000149011612
Training round: 995		accuracy = 0.10000000149011612
Training round: 996		accuracy = 0.10000000149011612
Training round: 997		accuracy = 0.10000000149011612
Training round: 998		accuracy = 0.10000000149011612
Training round: 999		accuracy = 0.10000000149011612
Training round: 1000		accuracy = 0.10000000149011612
Training duration 7665.893728494644
